NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
FARGLORY LAND DEV.,TW0005522007,,3.52,3.96,1.61,1.41,3.46,3.38,2.72,7.47,14.33,3.4,10.18,14.58,11.98,13.48,11.49,9.44,8.92,11.71,10.98,13.79,15.96,24.65,34.32,31.75,31.65
HANNSTAR DISPLAY,TW0006116007,,,,5.82,2.21,2.97,2.75,1.62,1.33,2.33,0.97,1.52,1.43,0.62,0.43,1.32,1.02,0.5,1.13,1.45,1.02,1.19,2.19,2.93,2.19,1.95
SIMPLO TECHNOLOGY,TW0006121007,,,,6.29,3.22,8.62,9.1,12.47,22.0,27.57,19.85,48.72,70.28,79.78,56.37,58.77,66.69,44.81,49.02,62.97,78.2,118.97,150.99,144.06,146.87,194.62
RADIANT OPTO-ELECTRONICS,TW0006176001,,,,,2.29,4.73,6.0,6.36,5.01,3.6,2.77,4.96,9.48,18.63,18.6,23.72,18.72,11.8,13.27,18.42,22.16,29.05,37.3,35.35,36.32,50.98
POWERTECH TECHNOLOGY,TW0006239007,,,,,,14.96,20.24,38.66,49.71,41.13,25.08,56.07,69.41,57.01,32.28,31.76,39.71,51.83,79.74,88.54,67.51,114.26,116.01,116.56,106.88,185.18
MOTECH INDUSTRIES,TW0006244007,,,,,,6.6,30.92,116.67,146.21,70.61,32.69,65.73,72.94,46.36,23.45,39.36,28.69,25.86,21.74,15.58,6.49,5.2,14.77,16.67,14.8,12.38
FORMOSA PETROCHEMICAL,TW0006505001,,,,,,3.43,4.45,4.97,6.13,7.46,5.75,8.6,12.02,11.78,11.31,9.87,8.94,9.98,14.56,18.13,16.86,14.91,17.06,18.35,15.0,13.04
NAN YA PRINTED CUB.,TW0008046004,,,,,,,,,1.85,1.52,0.64,1.43,1.46,1.01,0.5,0.49,0.59,0.41,0.37,0.4,0.55,0.71,4.59,8.39,4.12,3.88
E INK HOLDINGS,TW0008069006,,,,,,,2.6,1.86,2.11,4.36,2.34,10.7,9.47,8.04,4.13,3.2,2.65,2.73,4.89,10.58,6.92,6.92,12.83,43.51,50.28,55.3
PHISON ELECTRONICS,TW0008299009,,,,,,,3.23,7.43,18.73,14.79,8.88,23.05,30.2,37.39,32.99,32.38,37.82,39.97,47.74,58.97,52.17,72.34,97.01,120.74,97.08,141.77
POU CHEN,TW0009904003,22.19,39.48,21.9,19.66,31.15,40.3,33.23,31.58,56.63,41.12,27.5,47.2,68.91,65.4,80.95,112.71,120.3,103.63,118.65,121.72,121.8,122.31,114.15,130.94,131.35,122.79
TON YI INDUSTRIAL,TW0009907006,3.25,4.28,1.9,1.34,3.74,3.66,3.45,2.7,4.97,5.3,4.25,5.12,8.5,8.88,10.03,17.32,11.85,8.1,9.29,8.69,8.55,7.45,7.72,11.26,13.94,12.23
TAIWAN SECOM,TW0009917005,11.98,21.87,9.46,9.83,9.69,12.39,17.13,23.84,25.62,26.06,23.17,29.92,36.72,40.44,50.87,58.16,64.19,72.94,76.01,84.7,81.53,89.51,98.86,121.94,117.98,137.22
GIANT MNFG.,TW0009921007,3.29,3.43,4.65,3.41,5.35,5.72,7.95,9.73,8.18,11.45,13.08,19.52,30.69,32.84,46.38,55.78,81.44,60.11,60.16,51.67,49.5,63.1,106.69,114.6,76.62,66.57
AFLAC,US0010551028,43773.66,38218.33,56992.95,44655.68,56549.54,73248.13,72458.94,88120.0,93735.56,115789.1,42882.17,97030.44,122353.3,105433.8,110481.1,141471.4,141734.1,138016.6,167639.8,212805.6,246477.5,274942.4,242713.0,357196.9,392614.8,452887.4
AGCO,US0010841023,177.69,260.13,262.23,362.48,390.28,382.4,425.3,396.84,798.07,1218.99,548.1,666.3,1170.18,1147.85,1170.61,1124.7,1087.32,1062.34,1452.09,1583.69,1465.11,1558.89,2818.6,2812.96,3419.41,3152.33
AES,US00130H1059,603.71,1300.92,1857.72,334.34,97.24,307.99,489.8,558.75,713.56,631.6,279.05,381.5,408.16,418.9,364.05,466.52,407.99,341.62,416.34,398.76,675.77,835.22,1131.68,941.48,1171.79,750.35
AT&T,US00206R1023,2094.54,1755.88,2083.15,1540.08,1147.96,1257.7,1242.93,1443.17,2084.44,2152.07,1599.99,1650.53,1946.46,2214.99,2736.77,2638.25,3002.84,3358.18,3925.99,3710.26,3145.39,4351.91,3513.47,3129.67,3532.24,3399.96
ABBOTT LABORATORIES,US0028241000,14904.28,11185.11,16007.36,19015.63,13082.56,15905.25,17910.8,16955.46,21673.46,24571.77,24845.72,24246.44,21258.03,26877.62,35654.21,39225.79,49065.77,41249.11,48484.31,67736.13,85497.81,104957.8,150424.2,157641.8,140305.5,144842.3
ABERCROMBIE & FITCH 'A',US0028962076,318.38,184.05,269.41,205.32,241.9,236.97,493.4,607.0,719.1,713.37,192.88,312.58,497.58,434.54,504.7,350.12,265.65,260.76,125.7,254.61,268.53,212.98,339.61,509.29,407.56,1355.83
ACTIVISION BLIZZARD DEAD - DELIST.16/10/23,US00507V1098,113.33,133.33,188.33,329.6,190.53,392.8,721.8,723.2,898.13,1402.13,1062.4,1089.07,1276.07,1365.66,1342.98,2215.99,2517.61,3512.74,4645.38,8105.2,5156.07,7275.52,12092.57,9507.26,9094.58,
ADOBE (NAS),US00724F1012,1799.21,6033.68,6317.98,5305.44,4110.77,6129.01,10013.5,12380.48,12030.44,10286.58,6843.0,10333.88,10583.01,10179.36,12005.21,19828.95,22875.19,24975.39,36252.17,60653.63,80015.88,115445.0,155188.1,159911.9,121036.1,194205.8
ADTALEM GLOBAL EDUCATION,US00737L1035,2153.85,1553.85,3053.13,2586.26,1379.28,2493.54,1476.92,1911.79,2392.9,3924.89,4763.25,5155.29,4453.88,3227.83,2579.18,3004.2,3130.33,1490.42,2871.98,4165.71,4356.88,3024.92,3512.18,2516.32,3532.63,4347.1
ADV.AUTO PARTS,US00751Y1064,,,,107.19,94.36,197.12,216.4,308.99,277.56,261.75,246.75,300.55,478.2,574.77,575.97,935.9,1215.08,1081.27,1197.57,828.81,1232.02,1005.47,1198.93,1749.16,1215.05,543.37
ADVANCED MICRO DEVICES,US0079031078,1952.96,4719.04,5475.83,3134.03,1170.9,3470.89,4000.59,9527.53,3600.99,1531.0,559.9,1707.57,1935.24,1656.46,597.07,806.16,703.94,460.0,3087.56,2694.94,5266.74,11553.38,20421.12,28731.29,19958.8,39713.16
AFFILIATED MANAGERS,US0082521081,112.38,147.82,218.06,263.84,170.89,324.2,374.13,532.84,672.08,583.46,283.69,372.43,595.27,629.0,854.94,1091.1,1253.61,729.25,939.64,1105.19,642.94,489.55,677.93,881.44,1028.21,931.38
AGILENT TECHS.,US00846U1016,,185.96,117.29,61.73,26.78,86.2,54.08,79.53,80.86,80.49,47.91,72.42,110.33,110.72,112.85,150.52,140.68,130.25,181.34,250.88,280.27,312.06,465.85,533.74,591.33,511.89
AIR PRDS.& CHEMS.,US0091581068,2655.02,2590.26,3331.52,4019.81,3647.62,4526.35,5561.0,5875.93,7270.35,8790.75,5594.86,7115.49,9489.19,9831.69,9834.74,12655.07,17830.17,16469.33,18682.41,21847.42,23589.84,36232.31,37502.16,38494.73,44246.7,34256.52
AKAMAI TECHS.,US00971T1016,,157.47,17.39,2.53,0.98,10.37,8.19,15.24,39.23,22.32,11.99,17.44,32.64,23.18,24.29,39.01,42.1,29.75,48.98,44.41,45.86,66.2,78.98,78.2,60.72,86.49
ALBEMARLE,US0126531013,176.94,131.32,189.54,182.1,208.16,239.66,302.4,369.74,712.66,664.84,434.21,635.86,1051.72,1240.69,1157.67,1211.24,991.41,1023.77,1873.65,2176.55,1669.3,1743.22,3378.4,4762.68,6093.81,2531.22
ALEXANDER AND BALDWIN,US0144911049,,,,,,,,,,,,,,,133.74,144.08,151.64,114.26,174.23,139.78,143.59,134.28,102.34,145.81,135.87,123.0
ALEXANDRIA RLST.EQTIES.,US0152711091,148.45,161.66,208.02,241.23,257.89,422.15,472.47,612.25,834.32,750.04,463.34,488.94,654.79,637.73,646.08,656.01,907.3,761.87,1163.02,1257.46,1446.52,1875.75,1973.72,2207.44,2024.46,1484.66
ALLEGHANY DEAD - DELIST.19/10/22,US0171751003,553.76,590.81,646.42,595.62,561.52,799.3,950.59,1015.25,1354.08,1354.66,1100.52,997.81,1240.31,1216.22,1470.99,1475.81,1863.28,1831.32,2449.93,2326.44,2602.98,3321.15,2486.49,2819.19,,
ATI,US01741R1023,361.93,161.15,153.69,141.31,41.22,99.18,248.01,531.46,1099.29,814.91,280.81,461.96,768.63,561.38,391.67,377.62,397.64,133.0,265.71,334.0,352.34,251.76,236.91,296.17,513.98,518.24
BREAD FINANCIAL HOLDINGS,US0185811082,,,,137.5,117.43,215.5,303.5,306.07,468.64,367.57,296.43,395.0,556.71,828.07,1098.14,1893.43,1960.07,1337.29,1612.07,1783.02,1184.15,788.2,643.95,672.52,407.24,347.11
ALLIANT ENERGY (XSC),US0188021085,2159.94,2380.82,2733.68,2694.03,1629.5,2790.77,3080.18,3506.18,4506.59,4583.93,3772.65,4216.44,5435.64,6502.87,7219.39,8296.95,11005.59,11759.85,13548.73,13870.36,17077.25,22892.64,20085.68,24580.66,22959.7,21232.26
ALLSTATE ORD SHS,US0200021014,272.34,181.55,323.35,269.88,259.75,394.68,453.64,462.84,560.48,445.94,221.6,292.15,330.97,329.74,493.88,590.2,808.38,735.71,924.68,1165.69,1133.1,1557.64,1367.52,1638.25,1843.35,2202.71
ALPHABET 'A',US02079K3059,,,,,,,195.38,366.69,468.44,503.26,370.04,529.52,612.24,604.74,771.37,1173.51,1063.15,1401.46,1651.32,2101.73,2202.3,2945.49,4159.68,5544.07,4287.06,5796.54
ALTRIA GROUP,US02209S1033,9373.87,4407.65,10614.31,11980.43,9584.31,14836.19,19003.3,21188.95,26759.91,32004.54,25251.39,31061.32,41174.8,52279.68,66175.13,71059.75,112523.9,131465.2,164595.9,157801.0,121348.1,122984.6,123285.4,157259.6,157239.4,148554.6
AMAZON.COM,US0231351067,2958.51,3829.79,765.96,573.96,1094.81,2366.81,1822.47,1915.91,1990.47,3620.94,3398.3,5994.38,9009.19,9405.45,13288.34,18438.12,19112.17,25640.67,41489.36,72346.19,82435.88,106176.0,171173.6,161295.8,104282.5,174158.3
AMEREN,US0236081024,130.38,117.58,160.2,178.48,172.28,220.13,253.62,264.41,297.91,258.5,208.72,164.17,200.34,234.26,253.93,304.2,362.55,409.42,480.43,500.22,675.82,831.59,757.19,915.42,924.89,762.17
AMER.ELEC.PWR.,US0255371017,1458.01,1222.67,1743.94,1660.11,953.53,1558.53,1722.57,1826.51,2398.16,2408.53,1918.02,2025.41,2279.71,2653.89,3134.33,3526.44,4508.55,4932.21,5197.28,5422.36,6992.95,9193.11,7645.28,8654.51,9196.54,8020.86
AMER.EAG.OUTFITTERS,US02553E1064,820.23,751.49,1456.1,895.04,594.32,767.92,2022.51,1966.55,3766.17,2526.37,1162.33,1948.18,1951.46,1887.64,3036.23,2122.91,2334.53,2154.95,2506.96,3125.46,3873.69,2655.34,4746.07,4355.96,3203.68,4230.97
AMERICAN EXPRESS,US0258161092,1536.68,2560.79,2206.13,1586.79,1634.59,2593.61,2738.51,2959.27,3369.28,2696.84,1064.82,2315.53,2790.57,3295.65,3982.51,5641.61,5574.55,3594.29,5273.4,6448.61,7300.15,9346.97,9114.31,13703.49,13215.79,15688.29
AMERICAN FINL.GP.OHIO,US0259321042,1001.63,603.17,836.85,735.55,619.2,966.49,1044.06,1293.78,1873.7,1467.73,943.43,1349.93,1926.54,2161.81,2539.41,3355.06,3913.02,4339.3,6101.35,7969.59,7054.55,8707.98,8087.24,13143.05,15397.77,14544.26
AMERICAN INTL.GP.,US0268747849,5060.1,6062.26,8109.07,6648.41,4378.2,6793.84,6397.55,6273.64,6704.27,5028.49,103.27,111.26,249.97,158.23,228.99,291.63,312.89,324.93,403.92,384.36,279.5,357.8,290.26,441.01,442.41,521.89
AMERICAN NATIONAL GROUP DEAD - DELIST.26/05/22,US02772A1097,2103.33,1606.95,2063.81,2419.3,2442.8,2867.08,3516.13,3905.33,4363.68,4214.68,2158.85,3953.03,3285.63,3037.37,3391.54,4578.2,4769.26,4419.66,5618.34,5880.77,7142.76,5600.29,4957.92,10429.05,,
AMERICAN TOWER,US03027X1000,114.73,168.82,155.55,18.18,20.8,51.57,77.8,135.71,175.48,162.19,131.99,175.26,234.53,278.64,338.03,363.19,439.25,415.61,493.87,681.52,855.81,1208.86,1202.12,1295.7,1185.64,1081.52
AMERICA S CAR MART,US03062T1051,350.0,250.0,198.44,347.5,649.0,1636.5,1827.0,1338.75,838.5,845.25,834.0,1732.5,1881.0,2944.5,3009.0,2802.0,3948.75,1723.5,3172.5,3326.25,5385.0,8008.5,9747.75,6913.5,7050.0,4584.0
CENCORA,US03073E1055,323.81,155.03,433.02,522.14,479.91,472.29,505.98,738.87,897.89,804.77,692.31,976.12,1333.58,1438.12,1744.0,2539.79,3753.34,3314.66,3594.84,3816.23,3535.15,3860.33,4686.54,6048.21,6887.48,10557.09
AMERIPRISE FINL.,US03076C1062,,,,,,,,118.34,168.23,144.98,61.44,109.36,171.95,163.53,203.46,337.06,432.38,269.97,415.07,552.26,442.99,637.25,787.76,1184.15,1364.21,1535.61
AMETEK,US0311001004,594.31,599.19,894.37,1017.72,1130.2,1739.98,2743.43,2872.44,3681.07,4468.35,3539.94,3909.96,6822.07,7890.73,10153.59,12322.4,12387.6,11394.9,13089.17,18891.41,19274.61,25386.07,30459.37,35427.48,38700.05,44267.66
AMGEN,US0311621009,9900.13,22903.75,23379.62,18541.48,17243.81,21471.18,20905.1,24145.97,23172.72,15469.45,19210.18,19094.32,18167.41,23136.93,29048.5,41282.43,53578.01,52366.21,61822.81,67600.06,72198.38,92620.25,98070.88,95633.63,107684.9,135112.6
AMPHENOL 'A',US0320951017,337.16,746.62,947.68,906.59,847.13,1427.89,1748.76,2136.68,2964.87,3330.95,2591.17,3395.45,5037.71,4806.63,6131.28,7767.67,9877.78,8978.21,12308.43,16290.04,16743.39,19448.32,24631.46,29923.03,31574.72,40870.11
ANALOG DEVICES,US0326541051,12843.27,49501.2,41098.47,32729.03,19184.83,39999.57,31406.37,34150.44,28634.55,24388.26,20300.32,25204.31,38410.21,39257.69,45312.52,51467.51,59460.41,55302.36,87075.56,99533.94,119723.4,136300.0,184420.5,202713.9,232472.1,251226.1
ELEVANCE HEALTH,US0367521038,,,,140.83,141.37,203.64,295.48,374.28,400.0,379.56,223.52,301.66,313.5,322.49,332.1,436.4,710.53,657.21,861.27,1313.3,1716.92,1558.75,1661.64,2599.04,2792.48,2946.14
APA,US03743Q1085,1178.87,2217.29,3652.25,3106.39,4004.69,5115.08,7493.39,9899.04,9687.0,13780.23,11179.28,14069.73,16936.36,15117.17,12205.35,11980.75,10189.01,5948.21,8835.7,6260.6,4956.66,4731.33,2754.29,5841.79,7624.7,5478.99
APARTMENT INV.& MAN.'A',US03748R7474,302.82,296.53,380.5,398.73,358.27,377.98,415.34,523.13,830.9,548.24,165.67,371.55,583.57,609.87,695.4,769.47,1050.97,1027.43,1281.56,1161.32,1512.7,1745.08,1514.09,2081.48,2403.37,2331.11
APOGEE ENTERPRISES,US0375981091,6007.81,3011.7,4915.96,8067.87,5937.46,8032.7,9743.48,12074.36,13925.77,12398.77,8920.69,10239.76,10321.86,11676.75,19837.53,26473.66,37498.09,30950.45,49587.39,36525.48,30484.33,29467.48,34352.39,41851.52,46483.37,53525.42
APPLE,US0378331005,276.77,869.39,316.31,370.43,215.7,346.19,1203.36,2060.99,2626.54,3696.37,3040.26,5959.18,10728.12,14293.69,14485.64,16485.05,26908.8,21665.8,30818.12,37984.95,41309.71,78693.63,135554.9,171157.8,154894.9,190765.3
APPLIED MATS.,US0382221051,33611.58,85084.69,49569.3,46323.75,26163.73,49580.35,37041.25,43427.63,41058.75,40180.75,24153.18,28853.51,39540.6,31497.73,33918.84,44952.59,64642.09,45777.74,98357.06,135968.4,113280.1,178343.1,294954.9,401474.3,358724.0,513418.8
APTARGROUP,US0383361039,296.14,245.62,317.49,357.28,305.36,451.76,569.61,631.66,716.11,821.92,749.45,865.7,1240.77,1363.54,1373.16,1676.43,1728.64,1944.71,2021.6,2365.65,2915.72,3378.75,4121.51,3401.58,3373.37,4015.16
ARCH RESOURCES A DEAD - DELIST.14/01/25,US03940R1077,,,,,,,,,,,,,,,,,,,112.27,140.45,140.81,93.3,83.66,175.41,292.89,357.95
ARCHER DANIELS MIDLAND,US0394831020,4304.5,3368.98,4830.96,4406.98,4017.83,5802.31,8225.73,10451.5,12077.5,14744.86,10015.16,11327.77,13580.77,11496.09,11973.84,16112.75,19613.25,14396.78,19438.89,18964.13,19162.45,21895.22,26401.14,38749.87,42722.6,28235.48
ARROW ELECTRONICS,US0427351004,723.77,1192.28,1538.01,1422.73,627.61,1393.78,1274.35,1778.41,1845.1,1716.37,1007.59,1356.04,2142.36,2105.14,2059.65,2709.49,3026.4,2830.46,3645.74,4116.19,4069.14,3994.7,5190.99,6562.02,6786.9,5634.04
ASHLAND,US0441861046,1449.25,1021.75,1359.72,1561.3,1010.99,1723.76,2389.08,3047.81,3992.86,2604.16,440.49,2538.17,3620.44,4072.83,4898.84,6047.87,8158.13,6105.82,7831.75,10025.29,10889.45,11296.59,12228.46,13869.34,15944.04,13614.8
ASSOCIATED BANC-CORP,US0454871056,8342.46,8185.47,11298.64,11373.8,12879.64,17256.67,20318.0,20751.93,22569.89,18139.74,11946.29,9220.05,10669.04,9527.5,10871.05,12419.76,14312.55,13604.79,20771.55,20574.6,19383.45,17952.07,17818.49,24104.56,24134.71,20816.25
ASSURANT,US04621X1081,,,,,,100.61,137.72,184.43,235.3,255.96,109.0,134.56,175.83,194.41,177.47,303.1,317.48,382.64,484.65,451.83,508.71,728.56,732.91,847.99,766.33,1015.4
ATMOS ENERGY,US0495601058,1107.91,744.48,1121.4,970.47,1074.61,1340.92,1566.5,1523.1,1949.22,1749.63,1737.07,1921.7,2458.02,2532.22,3028.97,3918.3,4714.08,6120.0,6845.98,7229.02,9138.21,11304.16,8757.83,10699.43,12097.48,11890.34
AUTODESK,US0527691069,2344.59,2080.84,2064.94,2337.08,1631.17,3117.5,7477.13,8391.71,9951.93,9076.51,4362.94,5428.96,10241.38,9022.39,9095.34,12234.59,13430.05,10864.99,19885.03,26012.91,35430.66,48714.8,71976.75,56591.15,52630.62,60815.24
AUTOLIV,US0528001094,117.55,81.66,57.1,63.56,66.49,136.43,161.19,161.45,203.04,178.08,74.97,163.24,283.13,248.56,255.6,377.29,459.59,419.7,443.14,629.68,469.37,484.36,613.86,672.67,628.8,764.61
AUTOMATIC DATA PROC.,US0530151036,4012.16,4501.5,5815.05,5301.9,3273.58,4339.46,4457.61,4587.96,5129.52,4568.13,4872.82,5135.82,6517.01,7436.16,8441.05,10717.97,14441.13,13915.09,16877.66,20342.48,26646.66,33433.83,32036.16,40195.22,45094.2,50901.66
AUTONATION,US05329W1027,482.69,201.92,238.06,367.98,401.99,582.92,671.68,753.98,780.85,503.68,387.02,598.22,1077.07,1264.46,1637.88,1738.89,2153.46,1555.92,1635.16,1821.87,1267.86,1475.32,2625.17,3522.34,4528.67,4911.61
AUTOZONE,US0533321024,1818.8,1382.83,1375.48,3543.32,3495.91,4829.43,5192.37,5292.64,6940.05,6354.22,7845.23,8467.57,14061.57,19099.73,20700.27,29122.61,33315.54,39637.61,39327.52,39691.02,47889.38,57706.27,66508.44,108801.1,131869.8,154906.8
AVALONBAY COMMNS.,US0534841012,208.16,234.43,332.52,345.16,290.83,434.07,617.88,917.01,1420.96,916.12,536.75,851.46,1339.56,1646.14,1569.83,1633.7,2232.96,2259.41,2460.03,2285.41,2917.68,3372.38,2762.16,4036.29,3067.44,3071.79
AVERY DENNISON,US0536111091,1727.98,2225.63,1846.57,2069.23,2111.35,2297.94,2291.98,2267.23,2707.14,2074.08,1056.84,1466.71,1796.28,1390.84,1914.28,2406.01,2705.13,3343.18,4279.49,6326.38,5789.34,7808.26,10109.56,10736.3,11041.92,12428.55
AVIS BUDGET GROUP,US0537741052,3215.83,3363.35,2171.42,2520.74,1730.84,3474.28,3846.79,2707.64,3472.18,1551.23,91.78,1365.09,1932.58,1973.95,2952.52,5035.05,8003.08,3348.08,4786.85,5721.47,3376.52,4507.63,5606.42,24164.36,29504.48,22628.83
AVNET,US0538071038,1222.82,1715.82,1717.16,1676.96,696.95,1668.94,1237.69,1695.65,2225.7,2300.47,1388.56,1789.78,2445.34,2395.94,2426.65,2763.15,3011.91,2778.24,3271.38,2950.37,3096.51,2675.19,2885.61,3143.27,3729.56,3624.25
BOK FINL.,US05561Q2012,793.06,570.94,772.96,1103.73,1205.05,1539.12,1682.57,1787.36,2108.19,2158.53,1599.16,1959.59,2235.91,2354.89,2663.18,3016.38,2888.56,2473.71,4246.05,4927.4,4641.39,4375.61,4594.36,6076.54,6219.34,4946.0
BADGER METER,US0565251081,1900.52,1794.57,1560.74,1355.78,1964.1,2328.39,3711.51,6605.73,8056.7,10508.65,7987.64,10247.59,11538.87,9389.88,13904.51,15326.07,18063.48,18389.71,22110.86,29643.48,37509.97,41782.93,64554.84,64952.6,80870.31,94883.63
BAIDU ADS 1:8,US0567521085,,,,,,,,36.85,96.62,189.57,101.69,366.25,970.78,1056.72,785.62,1315.0,1728.25,1186.06,1453.97,1815.73,1400.2,1068.3,2204.42,1269.79,1307.49,859.31
BALL,US0584981064,2436.79,1888.37,2317.34,4522.55,6063.27,7523.35,10339.96,9250.54,11099.7,10739.97,10065.91,12454.36,18232.8,19907.5,22831.91,26970.22,36375.5,33849.53,37957.45,41496.28,56736.83,82632.19,96766.19,100818.6,63611.33,65552.75
BANK OF AMERICA,US0605051046,1866.79,1434.61,1636.61,2027.25,2421.27,3064.85,3592.12,3492.08,4469.59,3814.09,582.23,1431.74,1404.28,754.96,1144.23,1630.37,1609.95,1279.71,2297.76,3184.7,2931.6,3673.96,3528.79,5388.88,4180.53,3889.64
BANK OF HAWAII,US0625401098,3127.75,2415.08,3075.73,3837.56,4856.36,7357.62,8366.64,9249.3,9618.18,9168.86,7608.77,8871.16,9926.25,10408.23,11095.55,13299.2,14675.77,15552.67,21637.72,21759.09,22071.36,25339.21,23906.5,26096.94,24706.77,19876.14
BANK OF NEW YORK MELLON,US0640581007,8554.17,10074.91,14403.46,10169.0,6540.96,8972.91,8907.93,9756.12,12910.84,13806.14,8763.78,8481.7,10079.05,7018.23,9195.86,10719.19,13214.34,12034.43,16154.58,20014.62,19245.36,17903.7,16465.18,24994.49,21343.6,23767.4
BATH AND BODY WORKS,US0708301041,48121.1,50076.02,57537.41,49748.19,35243.58,59505.57,81743.0,79285.63,103067.6,66690.19,33327.9,80800.94,146952.7,227392.9,256743.1,313652.9,556130.0,532060.7,385879.9,341796.8,201178.7,186534.2,395714.1,558066.7,465852.6,458478.4
BATTALION OIL (ASE),US07134L1070,,,,,,,,,,,,,,,,,,,,,,116.39,80.2,165.66,96.98,59.12
BAXTER INTL.,US0718131099,976.28,898.41,1329.5,1670.87,857.94,947.02,1129.68,1178.78,1653.25,2048.54,2062.7,1979.13,1751.53,2092.71,2584.28,2632.76,2830.83,2812.47,3687.69,5026.19,5509.64,7145.25,6122.41,6974.92,3727.93,3314.31
BECTON DICKINSON,US0758871091,2119.55,1523.77,2139.78,2160.57,1920.88,2925.8,3714.33,4000.86,4978.68,5797.85,4868.18,5017.42,5855.84,5413.62,6290.82,8045.98,10664.74,10238.04,13760.98,17333.84,19111.29,19777.38,20675.57,22158.7,21122.54,20280.97
BED BATH & BEYOND DEAD - DELIST.02/10/23,US0758961009,1410.29,1444.12,2541.18,3111.53,3050.35,3960.47,3799.53,3421.18,3946.35,2860.24,2258.82,3623.53,4548.0,5778.35,5571.76,6033.88,7360.0,4086.59,3726.5,2145.97,1541.2,1618.52,2881.54,1766.49,326.81,
W R BERKLEY,US0844231029,2492.92,1698.65,3873.89,5347.06,5926.4,9253.03,11448.5,17743.5,18292.01,16680.04,14497.27,13619.88,16501.07,20814.28,24755.77,23363.46,30594.29,31864.71,43547.87,45921.15,54374.09,80514.31,68551.88,97190.69,114108.9,134434.4
BERKSHIRE HATHAWAY 'A',US0846701086,106865.6,76865.63,101343.3,108059.7,95820.88,134626.8,136417.9,130895.5,162091.0,202835.8,133358.2,164179.2,188358.2,178917.9,218298.5,252253.7,335641.8,284805.9,364567.1,449253.7,451958.9,508805.9,528956.7,708805.9,708291.0,894477.6
BEST BUY,US0865161014,11399.44,14665.94,11799.42,18252.43,10563.46,21169.6,22552.62,29825.21,31372.45,29447.17,18893.82,23032.2,22844.49,16963.09,10823.04,17442.68,27173.93,21310.34,34432.62,57780.87,48990.57,74491.88,100760.0,88087.38,82822.94,74804.06
BIG LOTS (OTC),US0893021032,680.15,521.6,515.07,405.17,405.17,535.8,459.26,485.39,996.17,618.24,524.4,1084.86,1442.55,1615.88,1210.34,979.61,1771.46,1413.78,1937.97,2276.83,1305.48,1150.63,2459.76,1763.47,831.92,263.65
BIOMARIN PHARM.,US09061G1013,,118.1,84.76,93.56,77.03,62.55,45.18,85.1,146.36,280.08,150.02,148.5,197.71,292.11,417.45,512.99,715.05,521.22,677.41,647.62,714.36,659.58,649.3,680.91,848.08,683.12
BIOGEN,US09062X1037,227.3,1222.71,1857.21,1659.91,986.04,1389.92,2113.63,1424.74,1575.88,1967.61,1676.84,1710.39,2084.87,3884.09,5121.91,10082.15,12844.73,8430.88,9231.11,11339.5,10709.55,11749.18,9195.72,7676.68,10109.43,8344.1
BIO-TECHNE,US09073M1045,3021.47,7852.76,6717.79,7366.87,5384.05,9700.62,8574.23,13977.92,14098.16,16274.85,13512.14,15401.83,17612.35,17469.93,18145.88,22946.56,24411.03,24047.56,28162.39,38407.84,52273.32,57421.42,109262.9,118797.9,90631.06,77014.31
H&R BLOCK,US0936711052,5792.81,6444.29,6129.91,13951.92,10838.55,18141.47,14855.02,15147.02,16227.4,12659.48,15724.29,14904.06,9524.35,13323.93,19653.19,24894.82,30441.88,30824.45,19646.18,24363.38,23580.43,22860.59,20783.39,27633.27,46757.99,56763.94
BOEING,US0970231058,9390.87,10684.73,14908.82,10814.79,8056.47,12094.1,14550.88,20157.87,25937.25,23256.85,12882.32,18143.18,22752.86,24380.48,25713.18,43024.41,51311.27,43564.55,61188.95,131539.2,156932.9,132749.6,82459.06,84041.38,85167.63,84041.38
BOOKING HOLDINGS,US09857L1089,,87.32,3.89,5.86,1.81,4.63,5.27,5.09,11.02,24.43,17.99,47.57,105.6,127.82,166.83,288.74,246.96,245.3,386.16,454.75,453.4,461.25,506.38,599.77,600.77,895.87
BORGWARNER,US0997241064,188.46,144.83,199.39,244.73,245.1,437.88,505.84,527.54,674.17,889.18,415.62,685.34,1391.4,1543.63,1449.06,2144.48,2344.38,1191.11,1647.39,2288.56,1656.78,1444.14,1890.02,1931.0,2141.69,1764.15
BXP,US1011211018,135.91,128.06,182.84,173.47,181.77,276.94,333.65,477.18,855.82,648.47,347.59,499.79,751.83,862.05,863.34,948.52,1294.43,1089.22,1262.54,1141.8,1351.58,1497.16,1009.77,1292.74,873.63,809.03
BOSTON SCIENTIFIC,US1011371077,294.08,223.29,185.87,253.71,473.09,982.61,789.26,519.79,405.37,285.82,219.73,191.71,162.29,138.94,178.4,305.9,343.73,388.09,589.15,614.6,907.19,985.18,909.75,1001.99,1122.95,1523.18
BOYD GAMING,US1033041013,14.69,25.42,17.99,38.46,51.8,87.65,200.18,206.42,230.6,124.21,23.8,37.11,53.48,45.08,34.49,50.76,66.16,77.04,101.08,184.54,133.84,157.64,263.78,322.34,334.03,324.95
